202,3,12258
203,3,13009
204,3,19167
205,3,11016
206,3,10625
207,3,16240
208,3,15526
209,3,11134
210,3,14009
211,3,17483
212,3,14249
213,3,11581
214,3,10862
215,3,18529
216,3,14386
217,3,18161
218,3,11200
219,3,10535
220,3,14755
221,3,19180
222,3,15406
223,3,15524
224,3,13676
225,3,13037
226,3,16743
227,3,13792
228,3,19270
229,3,16428
230,3,11490
231,3,17785
232,3,14804
233,3,11274
234,3,13248
235,3,12461
236,3,11001
237,3,17453
238,3,15971
239,3,18277
240,3,14515
241,3,19869
242,3,10381
243,3,19863
244,3,12876
245,3,17958
246,3,13811
247,3,15414
248,3,15957
249,3,16257
250,3,14905
251,3,18242
252,3,19464
253,3,17279
254,3,16081
255,3,14225
256,3,11485
257,3,19842
258,3,12476
259,3,17105
260,3,11117
261,3,18713
262,3,18382
263,3,13104
264,3,15321
265,3,18838
266,3,17740
267,3,14965
268,3,13529
269,3,19164
270,3,13379
271,3,13107
272,3,15452
273,3,16310
274,3,12231
275,3,11480
276,3,19244
277,3,10833
278,3,16070
279,3,15780
280,3,19911
281,3,10891
282,3,13447
283,3,12706
284,3,14603
285,3,15696
286,3,10923
287,3,16959
288,3,17448
289,3,19221
290,3,11254
291,3,17857
292,3,13905
293,3,12963
294,3,10462
295,3,18880
296,3,15598
297,3,12615
298,3,15611
299,3,14414
300,3,10339
301,4,12252
302,4,13557
303,4,14576
304,4,12604
305,4,17669
306,4,13378
307,4,11348
308,4,15198
309,4,17826
310,4,13998
311,4,10092
312,4,17327
313,4,10787
314,4,17202
315,4,19218
316,4,12089
317,4,13255
318,4,10336
319,4,18956
320,4,11954
321,4,19445
322,4,12345
323,4,16775
324,4,10014
325,4,18794
326,4,18553
327,4,10252
328,4,15974
329,4,16857
330,4,14968
331,4,13996
332,4,13087
333,4,16938
334,4,16526
335,4,13054
336,4,13684
337,4,15823
338,4,16206
339,4,11646
340,4,19819
341,4,13549
342,4,14073
343,4,10739
344,4,11765
345,4,15889
346,4,18894
347,4,10704
348,4,11962
349,4,15121
350,4,10683
351,4,12514
352,4,19375
353,4,19342
354,4,13981
355,4,17015
356,4,13608
357,4,18671
358,4,19465
359,4,10973
360,4,15560
361,4,15860
362,4,19664
363,4,17718
364,4,13439
365,4,12700
366,4,13558
367,4,13987
368,4,11675
369,4,10441
370,4,18169
371,4,18194
372,4,12822
373,4,15871
374,4,17483
375,4,13698
376,4,17493
377,4,14574
378,4,14316
379,4,17031
380,4,16770
381,4,19635
382,4,13954
383,4,16387
384,4,16919
385,4,18867
386,4,14007
387,4,13770
388,4,16507
389,4,11581
390,4,17516
391,4,14444
392,4,19951
393,4,19985
394,4,13582
395,4,15214
396,4,14227
397,4,14508
398,4,10282
399,4,14083
400,4,11782
401,5,16536
402,5,17259
403,5,16777
404,5,15325
405,5,16894
406,5,14470
407,5,13280
408,5,10878
409,5,16649
410,5,13197
411,5,11145
412,5,12776
413,5,14420
414,5,14118
415,5,13606
416,5,18918
417,5,13668
418,5,12366
419,5,11495
420,5,17201
421,5,18016
422,5,10964
423,5,16457
424,5,11136
425,5,13013
426,5,17202
427,5,19790
428,5,10994
429,5,12872
430,5,17850
431,5,10268
432,5,10782
433,5,17203
434,5,10109
435,5,11567
436,5,18769
437,5,19415
438,5,11228
439,5,10480
440,5,15229
441,5,13167
442,5,15409
443,5,11697
444,5,18814
445,5,17823
446,5,15836
447,5,10978
448,5,15027
449,5,10780
450,5,17835
451,5,10584
452,5,10139
453,5,15679
454,5,14354
455,5,19170
456,5,12384
457,5,15047
458,5,14486
459,5,13413
460,5,14603
461,5,18570
462,5,15412
463,5,16094
464,5,11004
465,5,13492
466,5,17714
467,5,13435
468,5,19859
469,5,16498
470,5,13383
471,5,17792
472,5,15185
473,5,15973
474,5,12666
475,5,15227
476,5,15328
477,5,19386
478,5,13001
479,5,19337
480,5,15111
481,5,19772
482,5,11256
483,5,19296
484,5,17130
485,5,16715
486,5,17707
487,5,18083
488,5,19670
489,5,19087
490,5,14645
491,5,16636
492,5,12087
493,5,13742
494,5,16642
495,5,11327
496,5,19066
497,5,11392
498,5,18681
499,5,17142
500,5,10880
501,6,19178
502,6,12774
503,6,13696
504,6,16634
505,6,16650
506,6,16315
507,6,12388
508,6,19734
509,6,18832
510,6,14145
511,6,17080
512,6,12385
513,6,19724
514,6,13978
515,6,17291
516,6,16481
517,6,15754
518,6,17623
519,6,12387
520,6,12955
521,6,11996
522,6,18823
523,6,11953
524,6,15265
525,6,16659
526,6,10103
527,6,14127
528,6,16000
529,6,14304
530,6,17842
531,6,14424
532,6,16291
533,6,18373
534,6,10645
535,6,15214
536,6,17790
537,6,10849
538,6,11207
539,6,19100
540,6,18896
541,6,17404
542,6,17597
543,6,12687
544,6,15254
545,6,19847
546,6,13356
547,6,10787
548,6,11451
549,6,19300
550,6,12958
551,6,16312
552,6,18490
553,6,16523
554,6,16213
555,6,17091
556,6,15324
557,6,13538
558,6,10919
559,6,19682
560,6,18047
561,6,11256
562,6,19393
563,6,17049
564,6,17057
565,6,17344
566,6,10341
567,6,12582
568,6,16714
569,6,10906
570,6,19582
571,6,19301
572,6,14442
573,6,15643
574,6,16188
575,6,13785
576,6,17417
577,6,13582
578,6,17625
579,6,17160
580,6,19647
581,6,11552
582,6,19487
583,6,10980
584,6,12616
585,6,18534
586,6,19929
587,6,18789
588,6,10669
589,6,19017
590,6,17941
591,6,16528
592,6,17756
593,6,19731
594,6,12248
595,6,17692
596,6,12717
597,6,12793
598,6,13894
599,6,16687
600,6,19151
601,7,10376
602,7,18515
603,7,16092
604,7,19761
605,7,15323
606,7,14787
607,7,12295
608,7,12109
609,7,11643
610,7,15544
611,7,11423
612,7,13701
613,7,13399
614,7,12153
615,7,15404
616,7,16056
617,7,16392
618,7,18346
619,7,10024
620,7,18316
621,7,11894
622,7,17231
623,7,10841
624,7,16953
625,7,18223
626,7,10613
627,7,11890
628,7,12545
629,7,11279
630,7,11956
631,7,14278
632,7,18543
633,7,10066
634,7,17721
635,7,14803
636,7,19320
637,7,16370
638,7,12561
639,7,19358
640,7,13372
641,7,19736
642,7,19441
643,7,14354
644,7,10349
645,7,16127
646,7,18334
647,7,15244
648,7,17280
649,7,17072
650,7,11420
651,7,16932
652,7,18812
653,7,14294
654,7,11702
655,7,10899
656,7,18947
657,7,12491
658,7,18696
659,7,15907
660,7,10645
661,7,14695
662,7,16018
663,7,18403
664,7,14495
665,7,14844
666,7,11509
667,7,12603
668,7,12292
669,7,15112
670,7,17006
671,7,16864
672,7,10297
673,7,16338
674,7,11406
675,7,16825
676,7,13102
677,7,16192
678,7,11391
679,7,14428
680,7,17919
681,7,13555
682,7,18088
683,7,13646
684,7,16323
685,7,16327
686,7,14936
687,7,14142
688,7,15401
689,7,18381
690,7,17064
691,7,17431
692,7,17305
693,7,17028
694,7,19966
695,7,16415
696,7,12808
697,7,12035
698,7,10845
699,7,18388
700,7,14538
701,8,14478
702,8,19739
703,8,16837
704,8,16935
705,8,18695
706,8,19124
707,8,11969
708,8,11682
709,8,10634
710,8,17007
711,8,14008
712,8,17998
713,8,15844
714,8,10245
715,8,14446
716,8,13470
717,8,14657
718,8,16607
719,8,14295
720,8,17587
721,8,12475
722,8,14606
723,8,13157
724,8,12014
725,8,16778
726,8,10249
727,8,19946
728,8,10816
729,8,19926
730,8,12627
731,8,19048
732,8,17883
733,8,16173
734,8,13084
735,8,19925
736,8,18583
737,8,18150
738,8,10435
739,8,17265
740,8,10021
741,8,10647
742,8,15981
743,8,19746
744,8,17150
745,8,12900
746,8,14224
747,8,10257
748,8,11056
749,8,10357
750,8,19524
751,8,19970
752,8,14957
753,8,13032
754,8,11049
755,8,18794
756,8,17866
757,8,15585
758,8,16151
759,8,17236
760,8,13103
761,8,16516
762,8,12726
763,8,17619
764,8,16609
765,8,17398
766,8,19588
767,8,12032
768,8,17874
769,8,12884
770,8,17709
771,8,18418
772,8,16015
773,8,18243
774,8,18016
775,8,10740
776,8,11351
777,8,10146
778,8,19361
779,8,17051
780,8,13212
781,8,11435
782,8,14079
783,8,13091
784,8,10469
785,8,10842
786,8,11323
787,8,12232
788,8,13535
789,8,19332
790,8,11101
791,8,12825
792,8,11731
793,8,16746
794,8,11343
795,8,10191
796,8,17109
797,8,11562
798,8,10894
799,8,19504
800,8,13498
801,9,19930
802,9,13501
803,9,13243
804,9,19323
805,9,14898
806,9,16428
807,9,17279
808,9,12675
809,9,19604
810,9,12863
811,9,16111
812,9,15234
813,9,10327
814,9,12349
815,9,17994
816,9,18618
817,9,10564
818,9,10476
819,9,18081
820,9,13969
821,9,17022
822,9,11643
823,9,11354
824,9,11593
825,9,14972
826,9,19501
827,9,11719
828,9,17599
829,9,13609
830,9,19308
831,9,16735
832,9,16986
833,9,17789
834,9,14177
835,9,18331
836,9,15460
837,9,14699
838,9,15152
839,9,10407
840,9,10065
841,9,11886
842,9,19572
843,9,13975
844,9,12456
845,9,16482
846,9,16342
847,9,14500
848,9,16722
849,9,16210
850,9,10498
851,9,14573
852,9,19618
853,9,13230
854,9,16045
855,9,12304
856,9,12644
857,9,19600
858,9,19593
859,9,16028
860,9,15967
861,9,15269
862,9,13440
863,9,12885
864,9,14250
865,9,11785
866,9,18555
867,9,18737
868,9,14125
869,9,16238
870,9,17788
871,9,19763
872,9,19059
873,9,14726
874,9,16957
875,9,18366
876,9,20000
877,9,16179
878,9,10959
879,9,11136
880,9,13324
881,9,14174
882,9,11881
883,9,11608
884,9,16929
885,9,19045
886,9,14990
887,9,10718
888,9,17725
889,9,13663
890,9,15106
891,9,17529
892,9,18624
893,9,17604
894,9,10248
895,9,14561
896,9,10124
897,9,19114
898,9,17832
899,9,17747
900,9,18862
901,10,19089
902,10,11087
903,10,18631
904,10,19200
905,10,15564
906,10,18534
907,10,17477
908,10,16542
909,10,18080
910,10,16488
911,10,18933
912,10,14881
913,10,11803
914,10,18096
915,10,18848
916,10,19578
917,10,17150
918,10,12042
919,10,12291
920,10,12196
921,10,14615
922,10,12655
923,10,13827
924,10,19472
925,10,10817
926,10,10112
927,10,11558
928,10,10758
929,10,17951
930,10,11768
931,10,18552
932,10,16612
933,10,12364
934,10,10321
935,10,11289
936,10,15215
937,10,11811
938,10,15130
939,10,14182
940,10,10555
941,10,13572
942,10,10676
943,10,11926
944,10,19044
945,10,10298
946,10,14101
947,10,15731
948,10,15080
949,10,19632
950,10,16221
951,10,15574
952,10,12596
953,10,16427
954,10,16154
955,10,12307
956,10,18965
957,10,12432
958,10,19791
959,10,19852
960,10,18509
961,10,14648
962,10,18511
963,10,11360
964,10,11187
965,10,15293
966,10,11208
967,10,12287
968,10,11276
969,10,12565
970,10,18402
971,10,14858
972,10,19979
973,10,19047
974,10,19844
975,10,18556
976,10,17001
977,10,12057
978,10,10749
979,10,17799
980,10,17703
981,10,17447
982,10,18438
983,10,13465
984,10,10833
985,10,10372
986,10,11672
987,10,17874
988,10,16374
989,10,13000
990,10,12456
991,10,15184
992,10,14802
993,10,11764
994,10,12617
995,10,14642
996,10,14404
997,10,19157
998,10,17277
999,10,12990
1000,10,16400
